,area,bath,price,location,bhk
10413,2900.0,4.0,240.0,Tilak Road,4
10414,905.0,2.0,50.0,Tilak Road,2
10415,2400.0,4.0,130.0,Tilak Road,3
10417,720.0,3.0,48.0,Tilak Road,3
10418,680.0,3.0,60.0,Tilak Road,2
10419,1424.0,2.0,80.0,Tilak Road,2
10421,2020.0,3.0,160.0,Tilak Road,3
10423,1174.0,2.0,74.0,Tilak Road,2
10424,717.0,5.0,78.0,Tilak Road,5
10425,1040.0,2.0,78.0,Tilak Road,2
10427,2400.0,4.0,240.0,Tilak Road,3
10428,1623.0,3.0,89.0,Tilak Road,3
10432,660.0,1.0,35.0,Tilak Road,1
10434,1200.0,2.0,85.0,Tilak Road,2
10436,1600.0,3.0,100.0,Tilak Road,3
10438,740.0,1.0,23.65,Tilak Road,1
10439,1335.0,2.0,73.43,Tilak Road,3
10441,1350.0,2.0,90.0,Tilak Road,2
10443,1500.0,5.0,95.0,Tilak Road,3
10445,1377.0,2.0,80.0,Tilak Road,2
10446,1790.0,3.0,105.0,Tilak Road,3
10448,1510.0,3.0,78.0,Tilak Road,3
10451,2250.0,3.0,180.0,Tilak Road,3
10454,1350.0,3.0,80.99,Tilak Road,3
10455,1200.0,2.0,70.0,Tilak Road,2
10457,2144.0,3.0,145.0,Uruli Devachi,3
10460,1440.0,2.0,95.0,Uruli Devachi,2
10462,1976.0,3.0,184.0,Uruli Devachi,3
10464,1039.0,2.0,80.0,Uruli Devachi,2
10466,1500.0,3.0,130.0,Uruli Devachi,3
10467,1363.0,2.0,68.0,Uruli Devachi,2
10468,910.0,2.0,42.0,Uruli Devachi,2
10469,680.0,2.0,42.0,Uruli Devachi,2
10470,765.0,2.0,30.0,Uruli Devachi,1
10471,1700.0,4.0,152.0,Uruli Devachi,4
10472,1268.0,2.0,73.0,Uruli Devachi,2
10474,1200.0,4.0,85.0,Uruli Devachi,5
10475,1304.0,2.0,79.0,Uruli Devachi,2
10476,760.0,1.0,50.3,Uruli Devachi,1
10477,1274.0,2.0,70.0,Uruli Devachi,2
10478,1340.0,3.0,90.0,Uruli Devachi,3
10479,1703.0,3.0,113.0,Uruli Devachi,3
10480,1750.0,3.0,110.0,Uruli Devachi,3
10482,1495.0,2.0,79.5,Uruli Devachi,2
10484,1500.0,3.0,102.0,Uruli Devachi,3
10487,1350.0,2.0,86.0,Uruli Devachi,2
10488,1532.0,3.0,115.0,Uruli Devachi,3
10489,1874.0,4.0,130.0,Uruli Devachi,3
10491,3000.0,5.0,270.0,Uruli Devachi,4
10492,1280.0,4.0,115.0,Uruli Devachi,4
10496,1197.0,2.0,79.0,Uruli Devachi,2
10498,905.0,1.0,52.0,Uruli Devachi,1
10499,1060.0,2.0,65.0,Uruli Devachi,2
10501,800.0,6.0,75.0,Uruli Devachi,6
10503,1278.0,2.0,90.0,Uruli Devachi,2
10504,1224.0,2.0,70.0,Uruli Devachi,2
10505,3930.0,7.0,329.0,Uruli Devachi,5
10506,883.0,2.0,50.0,Uruli Devachi,2
10507,1191.0,2.0,90.0,Uruli Devachi,2
10508,1200.0,5.0,99.0,Uruli Devachi,5
10509,1245.0,2.0,62.0,Uruli Devachi,2
10510,1047.0,2.0,91.0,Uruli Devachi,2
10511,1600.0,3.0,95.0,Uruli Devachi,3
10513,1013.0,2.0,51.0,Uruli Devachi,2
10514,900.0,2.0,65.0,Uruli Devachi,3
10515,1693.0,3.0,125.0,Uruli Devachi,3
10516,1639.0,3.0,129.0,Uruli Devachi,3
10517,1245.0,2.0,100.0,Uruli Devachi,2
10518,1050.0,2.0,55.0,Uruli Devachi,2
10520,1417.0,2.0,76.0,Uruli Devachi,3
10523,1149.0,2.0,65.0,Uruli Devachi,2
10526,1060.0,2.0,50.0,Uruli Devachi,2
10527,1280.0,2.0,61.0,Uruli Devachi,2
10530,560.0,1.0,21.0,Uruli Devachi,1
10531,500.0,1.0,16.0,Uruli Devachi,1
10534,1155.0,2.0,65.0,Uruli Devachi,2
10536,1130.0,2.0,63.0,Uruli Devachi,2
10537,1140.0,2.0,65.0,Uruli Devachi,2
10540,3628.0,4.0,246.0,Uruli Devachi,4
10543,1025.0,2.0,60.0,Uruli Devachi,2
10544,1155.0,2.0,69.0,Uruli Devachi,2
10545,1981.0,3.0,134.0,Uruli Devachi,3
10546,1920.0,4.0,121.0,Uruli Devachi,3
10549,2000.0,3.0,125.0,Uruli Devachi,3
10550,2050.0,3.0,135.0,Uruli Devachi,3
10551,1056.0,2.0,70.0,Uruli Devachi,2
10552,700.0,2.0,36.0,Uruli Devachi,2
10553,1920.0,3.0,134.0,Uruli Devachi,3
10555,4800.0,5.0,350.0,Uruli Devachi,4
10560,1125.0,2.0,75.0,Uruli Devachi,2
10561,1195.0,2.0,75.0,Uruli Devachi,2
10562,1305.0,2.0,90.0,Uruli Devachi,2
10563,747.0,1.0,27.0,Uruli Devachi,1
10566,1717.0,3.0,125.0,Uruli Devachi,3
10567,1662.0,3.0,155.0,Uruli Devachi,3
10569,1100.0,2.0,64.08,Uruli Devachi,2
10570,1175.0,2.0,65.0,Uruli Devachi,2
10572,1704.0,3.0,110.0,Vadgaon Budruk,3
10574,1600.0,2.0,108.0,Vadgaon Budruk,3
10576,1550.0,3.0,100.0,Vadgaon Budruk,3
10577,2760.0,4.0,155.0,Vadgaon Budruk,4
10578,1500.0,2.0,95.0,Vadgaon Budruk,3
10579,2169.0,4.0,115.0,Vadgaon Budruk,3
10583,1297.0,2.0,112.0,Vadgaon Budruk,2
10585,2422.0,4.0,160.0,Vadgaon Budruk,4
10586,1429.0,3.0,86.0,Vadgaon Budruk,3
10588,1521.0,3.0,94.99,Vadgaon Budruk,3
10589,1200.0,2.0,66.0,Vadgaon Budruk,3
10590,1500.0,3.0,88.0,Vadgaon Budruk,3
10592,4850.0,6.0,385.0,Vadgaon Budruk,4
10597,1610.0,3.0,92.0,Vadgaon Budruk,3
10600,1610.0,2.0,115.0,Vadgaon Budruk,3
10601,1460.0,2.0,73.0,Vadgaon Budruk,3
10602,1460.0,3.0,71.0,Vadgaon Budruk,3
10603,1664.0,3.0,93.865,Vadgaon Budruk,3
10604,1327.0,2.0,85.0,Vadgaon Budruk,2
10605,3785.0,6.0,280.0,Vadgaon Budruk,4
10607,1559.0,3.0,127.0,Vadgaon Budruk,3
10610,656.0,1.0,53.0,Vadgaon Budruk,1
10611,1385.0,2.0,76.18,Vadgaon Budruk,3
10615,1046.0,2.0,75.0,Vadgaon Budruk,2
10621,1025.0,2.0,66.0,Vadgaon Budruk,2
10623,630.5,1.0,32.15,Vadgaon Budruk,1
10626,3600.0,6.0,303.0,Vadgaon Budruk,6
10629,1200.0,2.0,80.0,Vadgaon Budruk,2
10631,720.0,1.0,60.0,Vadgaon Budruk,1
10634,1230.0,3.0,60.0,Vadgaon Budruk,3
10635,1685.0,3.0,135.0,Vadgaon Budruk,3
10637,1350.0,3.0,75.0,Vadgaon Budruk,3
10639,1492.0,3.0,88.0,Vadgaon Budruk,3
10642,1745.0,3.0,98.485,Vadgaon Budruk,3
10648,1420.0,3.0,68.0,Vadgaon Budruk,3
10650,1837.0,3.0,142.0,Vadgaon Budruk,3
10651,3900.0,6.0,260.0,Vadgaon Budruk,6
10654,1603.0,2.0,125.0,Vadgaon Budruk,3
10656,1430.0,3.0,70.0,Vadgaon Budruk,3
10659,4000.0,6.0,230.0,Vadgaon Budruk,6
10661,840.0,1.0,57.0,Vadgaon Budruk,1
10662,581.0,1.0,29.0,Vadgaon Budruk,1
10663,1940.0,4.0,116.0,Vadgaon Budruk,3
10664,1335.0,2.0,95.0,Vadgaon Budruk,2
10665,3019.0,6.0,190.0,Vadgaon Budruk,4
10673,1420.0,2.0,99.26,Vadgaon Budruk,2
10676,1342.0,2.0,90.0,Vadgaon Budruk,2
10678,1442.0,3.0,80.0,Vadgaon Budruk,3
10682,1984.0,4.0,148.0,Vadgaon Budruk,3
10683,1760.0,3.0,139.0,Vadgaon Budruk,3
10684,1075.0,1.0,52.57,Vadgaon Budruk,1
10685,1420.0,2.0,100.0,Viman Nagar,3
10686,451.0,1.0,29.9,Viman Nagar,1
10689,1702.0,3.0,130.0,Viman Nagar,3
10691,3206.0,5.0,270.0,Viman Nagar,4
10692,1050.0,2.0,55.5,Viman Nagar,2
10694,1408.0,2.0,85.0,Viman Nagar,2
10695,1132.0,2.0,67.0,Viman Nagar,2
10698,2400.0,3.0,160.0,Viman Nagar,3
10701,955.0,2.0,53.55,Viman Nagar,2
10702,1875.0,3.0,167.0,Viman Nagar,3
10704,1240.0,2.0,84.0,Viman Nagar,3
10705,1752.12,3.0,116.0,Viman Nagar,3
10708,600.0,5.0,50.0,Viman Nagar,5
10709,1626.0,2.0,120.0,Viman Nagar,3
10713,1200.0,2.0,66.0,Viman Nagar,2
10718,1583.0,3.0,74.4,Viman Nagar,3
10719,1750.0,3.0,150.0,Viman Nagar,3
10720,1890.0,3.0,162.0,Viman Nagar,3
10723,4500.0,5.0,400.0,Viman Nagar,4
10726,640.0,1.0,20.5,Viman Nagar,1
10727,2422.0,3.0,150.0,Viman Nagar,4
10728,1749.0,3.0,117.0,Viman Nagar,3
10729,1610.0,3.0,84.53,Viman Nagar,3
10730,1100.0,2.0,85.0,Viman Nagar,2
10731,1200.0,3.0,96.25,Viman Nagar,3
10732,1800.0,3.0,88.0,Viman Nagar,3
10734,1200.0,2.0,69.0,Viman Nagar,3
10736,1312.0,2.0,69.0,Viman Nagar,2
10740,1680.0,3.0,105.0,Viman Nagar,3
10741,2990.0,5.0,210.0,Viman Nagar,3
10743,1539.0,3.0,85.0,Viman Nagar,3
10744,480.0,1.0,25.0,Viman Nagar,1
10746,1200.0,2.0,76.0,Viman Nagar,2
10747,1200.0,2.0,62.5,Viman Nagar,2
10748,1711.0,3.0,110.0,Viman Nagar,3
10751,2075.0,3.0,175.0,Viman Nagar,3
10753,1859.0,3.0,121.0,Viman Nagar,3
10754,1610.0,3.0,80.48,Viman Nagar,3
10755,1010.0,2.0,55.0,Viman Nagar,2
10756,1847.0,3.0,123.0,Viman Nagar,3
10757,2439.0,4.0,185.0,Viman Nagar,4
10762,1530.0,2.0,74.4,Viman Nagar,3
10764,1293.0,2.0,80.0,Viman Nagar,3
10765,1720.0,2.0,130.0,Viman Nagar,3
10766,1550.0,2.0,98.0,Viman Nagar,3
10769,940.0,2.0,48.0,Viman Nagar,2
10772,1200.0,1.0,70.0,Viman Nagar,2
10774,1293.0,2.0,80.0,Viman Nagar,2
10775,1884.0,4.0,118.0,Viman Nagar,3
10776,3520.0,5.0,320.0,Viman Nagar,3
10779,1732.0,3.0,112.0,Viman Nagar,3
10781,1035.0,2.0,52.79,Viman Nagar,2
10782,1255.0,3.0,77.68,Viman Nagar,3
10783,900.0,3.0,75.0,Viman Nagar,3
10785,3453.0,4.0,247.0,Viman Nagar,4
10786,1588.0,2.0,90.0,Viman Nagar,3
10787,1460.0,2.0,90.0,Viman Nagar,3
10788,1309.0,2.0,82.0,Viman Nagar,2
10789,1329.0,2.0,107.0,Viman Nagar,2
10790,750.0,1.0,47.0,Viman Nagar,1
10792,1169.0,2.0,64.08,Viman Nagar,2
10793,1610.0,2.0,119.0,Viman Nagar,3
10794,663.0,1.0,32.82,Viman Nagar,1
10795,1820.0,3.0,95.5,Viman Nagar,3
10796,1231.0,2.0,84.5,Viman Nagar,2
10797,1738.0,3.0,110.0,Viman Nagar,3
10801,540.0,1.0,22.5,Viman Nagar,1
10803,1800.0,5.0,65.0,Viman Nagar,7
10805,1000.0,2.0,70.0,Vishrant Wadi,2
10807,1800.0,3.0,95.0,Vishrant Wadi,3
10808,4144.0,4.0,315.0,Vishrant Wadi,4
10809,775.0,2.0,55.0,Vishrant Wadi,2
10810,1567.0,2.0,92.0,Vishrant Wadi,2
10812,3235.0,3.0,235.0,Vishrant Wadi,3
10815,1100.0,2.0,62.7,Vishrant Wadi,2
10816,1012.0,2.0,66.5,Vishrant Wadi,2
10817,1469.0,3.0,89.0,Vishrant Wadi,3
10821,2900.0,4.0,240.0,Vishrant Wadi,3
10824,1245.0,2.0,68.0,Vishrant Wadi,3
10827,700.0,1.0,30.09,Vishrant Wadi,1
10832,461.82,1.0,31.7,Vishrant Wadi,1
10833,4051.0,4.0,345.0,Vishrant Wadi,4
10836,3300.0,3.0,250.0,Vishrant Wadi,5
10838,650.0,1.0,30.0,Vishrant Wadi,1
10845,1220.0,2.0,68.0,Vishrant Wadi,2
10849,1145.0,2.0,100.0,Vishrant Wadi,2
10852,680.0,1.0,32.64,Vishrant Wadi,1
10854,1255.0,2.0,77.0,Vishrant Wadi,2
10855,2250.0,3.0,113.0,Vishrant Wadi,3
10857,1449.0,3.0,90.0,Vishrant Wadi,3
10863,1800.0,3.0,90.0,Vishrant Wadi,3
10866,1158.0,2.0,75.0,Vishrant Wadi,2
10868,1200.0,5.0,80.0,Vishrant Wadi,7
10870,2122.0,3.0,125.0,Vishrant Wadi,3
10872,920.0,2.0,60.0,Vishrant Wadi,2
10873,947.55,2.0,80.0,Vishrant Wadi,2
10876,1718.0,3.0,119.0,Vishrant Wadi,3
10877,1691.0,3.0,113.0,Vishrant Wadi,3
10878,1020.0,2.0,49.87,Vishrant Wadi,1
10879,1645.0,3.0,95.0,Vishrant Wadi,3
10880,1400.0,3.0,90.0,Vishrant Wadi,3
10881,2350.0,4.0,163.0,Vishrant Wadi,3
10882,1200.0,2.0,66.0,Vishrant Wadi,3
10883,3400.0,4.0,235.0,Vishrant Wadi,4
10886,1706.0,3.0,115.0,Vishrant Wadi,3
10889,600.0,1.0,45.0,Vishrant Wadi,1
10890,664.0,1.0,34.0,Vishrant Wadi,1
10895,1205.0,2.0,68.32,Vishrant Wadi,2
10896,1200.0,1.0,45.0,Vishrant Wadi,1
10897,1275.0,3.0,70.0,Vishrant Wadi,3
10904,1314.0,2.0,70.44,Vishrant Wadi,3
10905,1035.0,2.0,90.0,Vishrant Wadi,2
10908,1050.0,2.0,55.0,Vishrant Wadi,2
10913,1206.0,2.0,90.0,Vishrant Wadi,2
10917,1533.0,3.0,75.885,Vishrant Wadi,3
10918,1720.0,3.0,100.0,Vishrant Wadi,3
10923,1935.0,3.0,110.0,Wadgaon Sheri,3
10924,1600.0,3.0,86.0,Wadgaon Sheri,3
10928,1500.0,2.0,95.0,Wadgaon Sheri,3
10931,1265.0,2.0,85.0,Wadgaon Sheri,2
10934,600.0,4.0,60.0,Wadgaon Sheri,6
10939,824.0,2.0,60.0,Wadgaon Sheri,2
10940,630.0,1.0,47.0,Wadgaon Sheri,1
10941,540.0,1.0,36.0,Wadgaon Sheri,1
10945,693.0,1.0,34.3,Wadgaon Sheri,1
10947,1060.0,6.0,110.0,Wadgaon Sheri,6
10949,1250.0,3.0,71.0,Wadgaon Sheri,3
10953,1500.0,2.0,80.0,Wadgaon Sheri,3
10954,1485.0,3.0,85.0,Wadgaon Sheri,3
10955,2912.0,6.0,210.0,Wadgaon Sheri,4
10956,3500.0,4.0,245.0,Wadgaon Sheri,4
10960,3100.0,3.0,250.0,Wadgaon Sheri,3
10962,1207.0,2.0,79.9,Wadgaon Sheri,2
10963,880.0,6.0,75.0,Wadgaon Sheri,6
10964,1680.0,3.0,135.0,Wadgaon Sheri,4
10965,1950.0,3.0,165.0,Wadgaon Sheri,3
10967,1200.0,2.0,75.0,Wadgaon Sheri,3
10968,500.0,1.0,31.0,Wadgaon Sheri,1
10972,1233.0,2.0,100.0,Wadgaon Sheri,2
10978,2254.0,3.0,153.0,Wadgaon Sheri,3
10980,1420.0,2.0,75.0,Wadgaon Sheri,3
10982,1460.0,2.0,100.0,Wadgaon Sheri,3
10984,1500.0,1.0,60.0,Wadgaon Sheri,1
10987,1920.0,3.0,150.0,Wadgaon Sheri,3
10988,1450.0,3.0,100.0,Wadgaon Sheri,3
10989,1498.0,3.0,79.15,Wadgaon Sheri,3
10990,1181.7,2.0,100.0,Wadgaon Sheri,2
10992,1267.0,2.0,90.33,Wadgaon Sheri,2
10994,600.0,1.0,58.0,Wadgaon Sheri,1
10995,1200.0,5.0,90.0,Wadgaon Sheri,5
10999,1703.0,3.0,130.0,Wadgaon Sheri,3
11000,1290.0,2.0,89.9,Wadgaon Sheri,2
11001,1950.0,3.0,125.0,Wadgaon Sheri,3
11003,1278.0,3.0,70.0,Wadgaon Sheri,3
11007,980.0,2.0,77.44,Wadgaon Sheri,2
11012,3418.0,4.0,222.0,Wadgaon Sheri,4
11014,1590.0,3.0,105.0,Wadgaon Sheri,3
11015,2100.0,1.0,200.0,Wadgaon Sheri,2
11017,4500.0,4.0,330.0,Wadgaon Sheri,4
11019,1550.0,3.0,96.0,Wadgaon Sheri,3
11025,1396.0,3.0,74.0,Wadgaon Sheri,3
11036,1200.0,3.0,110.0,Wadgaon Sheri,3
11038,1000.0,2.0,28.88,Wagholi,2
11039,1025.0,2.0,46.0,Wagholi,2
11040,1490.0,3.0,78.8,Wagholi,3
11041,1400.0,3.0,77.0,Wagholi,3
11042,1270.0,2.0,98.0,Wagholi,2
11043,2100.0,3.0,125.0,Wagholi,3
11044,1141.0,2.0,38.55,Wagholi,2
11045,667.0,1.0,36.85,Wagholi,1
11046,1090.0,2.0,27.24,Wagholi,2
11047,1639.0,3.0,80.0,Wagholi,3
11048,1200.0,3.0,66.0,Wagholi,3
11049,775.0,2.0,38.0,Wagholi,2
11050,1410.0,2.0,75.0,Wagholi,3
11051,940.0,2.0,49.0,Wagholi,2
11053,1260.0,2.0,57.6,Wagholi,2
11054,551.0,1.0,30.0,Wagholi,1
11055,883.0,2.0,39.0,Wagholi,2
11056,1150.0,2.0,63.0,Wagholi,2
11057,1765.0,3.0,105.0,Wagholi,3
11059,1687.0,3.0,127.0,Wagholi,3
11060,790.5,1.0,41.9,Wagholi,1
11061,925.0,2.0,25.0,Wagholi,2
11062,1120.0,2.0,43.0,Wagholi,2
11063,1165.0,2.0,95.0,Wagholi,2
11064,1372.0,2.0,61.0,Wagholi,2
11065,1272.0,4.0,75.0,Wagholi,3
11067,1262.0,2.0,75.0,Wagholi,2
11068,1210.0,2.0,102.0,Wagholi,2
11070,1230.0,2.0,48.0,Wagholi,2
11071,1200.0,3.0,67.75,Wagholi,3
11072,1600.0,3.0,76.0,Wagholi,3
11073,1868.0,3.0,135.0,Wagholi,3
11074,500.0,1.0,24.0,Wagholi,1
11076,1698.0,3.0,102.0,Wagholi,3
11077,1678.0,3.0,125.0,Wagholi,3
11078,416.0,1.0,19.5,Wagholi,1
11079,1190.0,2.0,39.0,Wagholi,2
11081,1691.0,3.0,104.0,Wagholi,3
11082,1151.0,2.0,50.5,Wagholi,2
11084,720.0,4.0,48.0,Wagholi,4
11085,849.0,2.0,25.4,Wagholi,2
11086,1040.0,2.0,50.0,Wagholi,2
11087,1178.0,2.0,40.43,Wagholi,2
11088,1939.0,3.0,98.0,Wagholi,3
11089,850.0,2.0,42.0,Wagholi,2
11090,1090.0,2.0,54.0,Wagholi,2
11091,2384.0,4.0,165.0,Wagholi,3
11093,497.0,1.0,17.0,Wagholi,2
11094,1250.0,2.0,58.0,Wagholi,2
11095,1190.0,2.0,68.0,Wagholi,2
11096,820.0,2.0,45.0,Wagholi,2
11097,1500.0,2.0,130.0,Wagholi,2
11098,1555.0,3.0,82.0,Wagholi,3
11099,800.0,1.0,30.0,Wagholi,2
11100,800.0,2.0,25.0,Wagholi,2
11102,950.0,2.0,25.65,Wagholi,2
11103,1385.0,2.0,66.5,Wagholi,3
11104,1050.0,2.0,47.0,Wagholi,2
11105,2400.0,3.0,140.0,Wagholi,4
11106,2300.0,7.0,160.0,Wagholi,6
11107,1421.0,2.0,90.0,Wagholi,2
11108,900.0,1.0,25.0,Wagholi,2
11109,1255.0,2.0,53.5,Wagholi,2
11110,1050.0,2.0,50.0,Wagholi,2
11111,1199.0,2.0,85.0,Wagholi,2
11112,650.0,1.0,20.0,Wagholi,2
11113,1200.0,4.0,83.0,Wagholi,4
11114,1650.0,3.0,95.0,Wagholi,3
11115,1100.0,2.0,75.0,Wagholi,3
11116,1221.0,3.0,75.0,Wagholi,3
11118,1056.0,2.0,55.0,Wagholi,2
11119,1570.0,3.0,88.0,Wagholi,3
11121,1140.0,2.0,49.0,Wagholi,2
11122,1450.0,3.0,75.0,Wagholi,3
11123,2320.0,2.0,160.0,Wagholi,3
11125,3000.0,4.0,300.0,Wagholi,5
11126,1140.0,2.0,62.0,Wagholi,2
11127,1195.0,2.0,61.36,Wagholi,2
11128,985.0,2.0,25.12,Wagholi,2
11130,1200.0,2.0,60.0,Wagholi,2
11131,1569.0,3.0,118.0,Wagholi,3
11132,2500.0,4.0,140.0,Wagholi,3
11133,940.0,2.0,69.57,Wagholi,2
11134,1300.0,3.0,77.99,Wagholi,3
11135,1847.0,3.0,92.0,Wagholi,3
11136,1520.0,3.0,85.0,Wagholi,3
11137,1200.0,2.0,46.0,Wagholi,2
11138,1260.0,2.0,69.9,Wagholi,2
11139,1095.0,2.0,55.0,Wagholi,2
11140,900.0,2.0,55.0,Wagholi,2
11141,2376.0,3.0,240.0,Wagholi,3
11143,1460.0,2.0,80.3,Wagholi,2
11144,3600.0,8.0,165.0,Wagholi,9
11145,1386.0,3.0,93.0,Wagholi,4
11146,2100.0,3.0,200.0,Wagholi,3
11147,1200.0,3.0,110.0,Wagholi,3
11148,1025.0,2.0,42.0,Wagholi,2
11149,1160.0,2.0,40.6,Wagholi,2
11151,3554.0,4.0,340.0,Wagholi,3
11152,1110.0,2.0,46.5,Wagholi,2
11153,1615.0,3.0,96.9,Wagholi,3
11154,2500.0,3.0,138.0,Wagholi,3
11155,2790.0,4.0,198.0,Wagholi,4
11156,2990.0,4.0,225.0,Wagholi,4
11157,1432.0,3.0,79.0,Wagholi,3
11158,1371.0,2.0,86.0,Wagholi,2
11159,1157.0,2.0,73.0,Wagholi,2
11160,900.0,4.0,62.0,Wagholi,5
11161,1140.0,2.0,46.0,Wagholi,2
11162,1015.0,2.0,35.0,Wagholi,2
11163,1450.0,2.0,70.0,Wakadewadi,3
11166,1801.0,3.0,115.0,Wakadewadi,3
11167,1200.0,2.0,62.0,Wakadewadi,2
11169,2072.0,3.0,108.0,Wakadewadi,3
11170,1070.0,2.0,55.0,Wakadewadi,2
11172,1000.0,2.0,50.0,Wakadewadi,2
11174,1515.0,3.0,88.0,Wakadewadi,3
11176,1282.0,2.0,72.0,Wakadewadi,2
11178,776.5,1.0,48.145,Wakadewadi,1
11179,3450.0,4.0,294.0,Wakadewadi,4
11182,1847.0,3.0,123.0,Wakadewadi,3
11184,1942.0,3.0,102.0,Wakadewadi,3
11185,1200.0,2.0,72.0,Wakadewadi,2
11186,1300.0,2.0,73.0,Wakadewadi,2
11187,1756.0,3.0,92.0,Wakadewadi,3
11189,915.0,2.0,48.0,Wakadewadi,2
11190,1447.0,3.0,80.0,Wakadewadi,3
11192,4200.0,4.0,325.0,Wakadewadi,4
11193,650.0,1.0,20.0,Wakadewadi,1
11195,1500.0,2.0,89.99,Wakadewadi,3
11196,350.0,1.0,13.5,Wakadewadi,1
11198,1304.0,3.0,80.0,Wakadewadi,3
11199,3262.0,5.0,205.0,Wakadewadi,4
11200,1760.0,3.0,110.0,Wakadewadi,3
11202,3596.0,5.0,252.0,Wakadewadi,4
11203,950.0,2.0,50.0,Wakadewadi,2
11204,1394.0,2.0,100.0,Wakadewadi,2
11205,1645.0,3.0,87.5,Wakadewadi,3
11206,1145.0,2.0,62.0,Wakadewadi,2
11207,1449.0,3.0,100.0,Wakadewadi,3
11208,1125.0,2.0,58.0,Wakadewadi,2
11209,1706.0,3.0,135.0,Wakadewadi,3
11213,2100.0,5.0,150.0,Wakadewadi,5
11215,1232.0,2.0,89.0,Wakadewadi,2
11217,1296.0,2.0,65.0,Wakadewadi,2
11218,600.0,2.0,23.0,Wakadewadi,1
11220,1656.0,3.0,80.0,Wakadewadi,3
11223,1280.0,2.0,69.0,Wakadewadi,2
11226,4800.0,5.0,420.0,Wakadewadi,4
11228,1330.0,2.0,77.0,Wakadewadi,2
11229,1200.0,2.0,60.0,Wakadewadi,2
11231,1703.0,3.0,130.0,Wakadewadi,3
11232,812.0,1.0,26.0,Wakadewadi,1
11234,1157.0,2.0,74.0,Wakadewadi,3
11236,1030.0,2.0,57.0,Wakadewadi,2
11237,1237.0,3.0,78.0,Wakadewadi,3
11241,450.0,1.0,30.0,Wakadewadi,1
11242,1200.0,2.0,105.0,Wakadewadi,2
11243,1950.0,4.0,95.0,Wakadewadi,3
11244,3600.0,4.0,225.0,Wakadewadi,4
11245,1181.0,2.0,65.0,Wakadewadi,3
11246,2950.0,4.0,250.0,Wakadewadi,4
11247,1515.0,2.0,76.0,Wakadewadi,3
11248,1421.0,2.0,73.0,Wakadewadi,3
11250,1260.0,2.0,62.0,Wakadewadi,3
11251,663.0,1.0,46.0,Wakadewadi,1
11254,1850.0,3.0,140.0,Wakadewadi,3
11255,1308.0,2.0,86.0,Wakadewadi,2
11257,702.0,1.0,35.8,Wakadewadi,1
11258,1482.0,2.0,83.73,Wakadewadi,3
11259,2800.0,5.0,95.0,Wakadewadi,7
11262,708.0,1.0,41.0,Wakadewadi,1
11265,1162.0,2.0,59.0,Wakadewadi,2
11267,2100.0,3.0,150.0,Wakadewadi,3
11270,1256.0,2.0,62.8,Wakadewadi,2
11272,1200.0,2.0,52.0,Wanowrie,2
11273,1425.0,2.0,94.0,Wanowrie,3
11274,1451.0,2.0,90.0,Wanowrie,2
11276,2230.0,4.0,225.0,Wanowrie,4
11278,1875.0,2.0,110.0,Wanowrie,3
11279,1303.0,2.0,55.79,Wanowrie,2
11280,1800.0,3.0,175.0,Wanowrie,3
11283,1205.0,2.0,78.5,Wanowrie,2
11284,1595.0,3.0,88.0,Wanowrie,3
11285,884.0,2.0,36.0,Wanowrie,1
11286,1115.0,2.0,56.87,Wanowrie,2
11287,1900.0,3.0,135.0,Wanowrie,3
11291,1000.0,2.0,53.0,Wanowrie,2
11293,1239.0,2.0,82.0,Wanowrie,2
11294,1739.0,3.0,105.0,Wanowrie,3
11295,1728.0,3.0,95.0,Wanowrie,3
11296,1600.0,5.0,140.0,Wanowrie,5
11297,799.0,2.0,38.0,Wanowrie,2
11299,1012.0,2.0,75.0,Wanowrie,2
11300,4190.0,4.0,380.0,Wanowrie,4
11301,1665.0,2.0,125.0,Wanowrie,3
11302,1480.0,2.0,120.0,Wanowrie,2
11303,3250.0,5.0,290.0,Wanowrie,5
11305,3262.0,4.0,260.0,Wanowrie,4
11307,1653.0,3.0,120.0,Wanowrie,3
11308,1200.0,2.0,125.0,Wanowrie,2
11310,1965.0,3.0,120.0,Wanowrie,3
11311,2138.0,3.0,110.0,Wanowrie,3
11312,1350.0,2.0,89.0,Wanowrie,2
11314,1625.0,3.0,87.72,Wanowrie,3
11315,992.0,2.0,25.79,Wanowrie,2
11316,1583.0,3.0,115.0,Wanowrie,3
11317,1925.0,3.0,110.0,Wanowrie,3
11318,2100.0,4.0,180.0,Wanowrie,4
11319,825.0,1.0,44.9,Wanowrie,1
11320,675.0,1.0,45.0,Wanowrie,1
11321,1165.0,2.0,33.64,Wanowrie,2
11323,1200.0,2.0,54.0,Wanowrie,2
11325,1459.0,3.0,135.0,Wanowrie,3
11328,2856.0,5.0,158.5,Wanowrie,4
11329,1190.0,2.0,53.55,Wanowrie,2
11332,1590.0,2.0,85.0,Wanowrie,3
11333,1760.0,3.0,128.0,Wanowrie,3
11335,1069.0,2.0,55.0,Wanowrie,2
11336,1075.0,2.0,46.76,Wanowrie,2
11339,1250.0,3.0,65.0,Wanowrie,3
11341,1425.0,2.0,74.31,Wanowrie,3
11342,1200.0,2.0,100.0,Wanowrie,3
11343,1847.0,3.0,125.0,Wanowrie,3
11344,1460.0,2.0,97.0,Wanowrie,3
